iddoc,context,range,text,category,annotation
13648_2,"comment mettre sur son cv un travail dans le cinema , que mettre dan sun cv de serveuse , cv avocat exemple , cv conducteur de travaux en ligne , competences word cv , cv travail saisonnier gratuit , exemple cv employe de rayon , cv pour un etudiant en bts geologie apllquee , cv modern biology about mee , complete a cv en anglais , modele cv responsable , exemple de cv avec permis de conduire , exemple de cv de candidature pour integrer une ecole , exemple de cv sur tempsjeune , cv star wars , aide soignante cv , cv facile sans photo , barre de niveaux exemples pour integrer dans un cv , site pour faire video cv , exemple cv soutisme , logiciel por cv , cv modele gratuit etudiant","{'beg': 307, 'end': 315}",complete,['fem_0'],False
13649_49,"Ce monde qui vient, Grasset 2004, page 74
Cette si belle horlogerie financière qui réglé par fonctionnement divin donne le la économique : « La contemplation du fonctionnement quotidien de l’univers financier peut aisément alimenter de telles phobies.","{'beg': 120, 'end': 125}",le la,['coo_1'],False
13653_16,"Mais alors que nos héros préférés tentent ...idevrieze
je suis vraiment fane de Anne Robillard ....Jeni
Océane ne veut plus vivre avec Asgad, elle n'arrive pas à remplir sa mission, celle de le tuer.","{'beg': 104, 'end': 110}",Océane,['fem_0'],False
13653_445,"Océane [...]
EN SAVOIR +
AMAZON
FNAC
ALAPAGE
LES CHEVALIERS D'ANTARÈS T10
LES CHEVALIERS D'ANTARÈS T10
Anne Robillard
JEUNESSE
Dorénavant privé des services d’Olsson, Zakhar finit par trouver un nouveau sorcier qui pourra l’aider à conquérir Alnilam.","{'beg': 0, 'end': 6}",Océane,['fem_0'],False
13660_115,"A l'étranger Entreprises disparues ou rachetées Techniques À l'étranger et Outre-Mer Mines, carrières et gravières Mines Mines à ciel ouvert Mines souterraines Carrières Gravières et sablières Transport, Levage & Autres activités Camions et Transport Transports exceptionnels","{'beg': 105, 'end': 114}",gravières,['fem_0'],False
13660_115,"A l'étranger Entreprises disparues ou rachetées Techniques À l'étranger et Outre-Mer Mines, carrières et gravières Mines Mines à ciel ouvert Mines souterraines Carrières Gravières et sablières Transport, Levage & Autres activités Camions et Transport Transports exceptionnels","{'beg': 170, 'end': 179}",Gravières,['fem_0'],False
13662_101,"Décès de Madame Nicole COUPAU, née LARRAZ, survenu à l’âge de 69 ans.","{'beg': 16, 'end': 22}",Nicole,['fem_0'],False
13662_327,Décès de Madame Odette LOUDET,"{'beg': 16, 'end': 22}",Odette,['fem_0'],False
13662_400,"Obsèques samedi 6 juillet 2013, à 11h, en l’église de Bordères sur l’Echez.
Mis en ligne vendredi 5 juillet 2013
=","{'beg': 54, 'end': 62}",Bordères,['fem_0'],False
13666_175,Heure priere,"{'beg': 6, 'end': 12}",priere,['fem_0'],False
13666_184,"lire les articles à partir de leur source 0
Heure priere","{'beg': 50, 'end': 56}",priere,['fem_0'],False
13666_185,"Sougueur 0
Heure priere","{'beg': 17, 'end': 23}",priere,['fem_0'],False
13666_186,"Tiaret 0
horaires heures priere","{'beg': 25, 'end': 31}",priere,['fem_0'],False
13666_188,heures priere,"{'beg': 7, 'end': 13}",priere,['fem_0'],False
13666_189,"Dahmouni 0
horaires heures priere","{'beg': 27, 'end': 33}",priere,['fem_0'],False
13666_191,"0
horaires priere","{'beg': 11, 'end': 17}",priere,['fem_0'],False
13666_241,"Adda Maidi
Maidi c etait un grand meneur de jeu mais dommage il a brûle sa carriere a Tiaret.","{'beg': 75, 'end': 83}",carriere,['fem_0'],False
13666_538,"Il a été emprisonné par France 1945-46.
ACCIDENTS
Heure priere","{'beg': 56, 'end': 62}",priere,['fem_0'],False
13666_547,"lire les articles à partir de leur source 0
Heure priere","{'beg': 50, 'end': 56}",priere,['fem_0'],False
13666_548,"Sougueur 0
Heure priere","{'beg': 17, 'end': 23}",priere,['fem_0'],False
13666_549,"Tiaret 0
horaires heures priere","{'beg': 25, 'end': 31}",priere,['fem_0'],False
13666_551,heures priere,"{'beg': 7, 'end': 13}",priere,['fem_0'],False
13666_552,"Dahmouni 0
horaires heures priere","{'beg': 27, 'end': 33}",priere,['fem_0'],False
13666_554,"0
horaires priere","{'beg': 11, 'end': 17}",priere,['fem_0'],False
13671_39,"Puis nous avons observé celles et ceux qui évoluaient autour du bassin extérieur, sur la vaste terrasse de l’Excelsior.","{'beg': 24, 'end': 38}",celles et ceux,['coo_1'],True
13674_29,"Il y en a partout, ça peut figurer du bocage normand, ça rend bien sur la table de jeu... et en prime, c’est facile à faire et pas cher.
Matériel
Vous aurez besoin de...
un lot d’éponges grattantes vertes ;
du carton fort (type calendrier) ;
de la colle PVA (colle à bois).
Réalisation
Commencez par découper des bandes de la hauteur souhaitée dans les grattoirs.","{'beg': 187, 'end': 197}",grattantes,['fem_0'],False
13675_1,"vous pouvez publier autant d'annonces ou messages que vous voudrez, c'est totalement gratuit et illimité, veillez juste a indiquer une information de contact pour que les intéréssés puissent vous contacter
Vous souhaitez passer une annonce ou bien juste écrire un message ou témoignage de ce qui vous tient a cœur, tout est possible, toutes les annonces et messages seront publiés dans la limite du possible
Exemples : Achat-vente, Annonces cultureles (spectacles et autres), Recherche de quelque chose, avis de perte et plus
Sujet","{'beg': 441, 'end': 451}",cultureles,['fem_0'],False
13692_1,des déclarations dénigrantes concernant des produits ou procédés de tiers ou le mérite ou la validité de demandes de brevet ou de brevets de tiers,"{'beg': 17, 'end': 28}",dénigrantes,['fem_0'],False
13692_3,"De simples comparaisons avec l'état de la technique ne sont pas considérées comme dénigrantes en elles-mêmes ;
A III 8.2
B IV 1.2
F II 4.5
F II 7.3
c) des éléments manifestement étrangers au sujet ou superflus.
F II 4.4
F II 7.4
F V 11.1
(2)","{'beg': 82, 'end': 93}",dénigrantes,['fem_0'],False
13695_10,centes,"{'beg': 0, 'end': 6}",centes,['fem_0'],False
13695_492,".
Aux derniÃ¨res nouvelles, Lala, c'est mort : http://www.lala.com/
aux dernieres nouvelles Lala a surtout Ã©tÃ","{'beg': 72, 'end': 81}",dernieres,['fem_0'],False
13697_13,"En sortant de l'avion, vous vous dirigerez vers les comptoires d'immigration pour qu'ils vous tamponnent votre passeport.
Après voir récupéré vos bagages, vous vous dirigerez vers les douanes, où vos valises pourront être ouvertes, et controlées.
","{'beg': 52, 'end': 62}",comptoires,['fem_0'],False
13697_26,"Il saura ainsi qu'il faut vous attendre pour faire le nécessaire auprès du Service Réclamation de l'aéroport.
Pour votre premier week-end dans le pays, nous vous recommandons d'acheter des colones à l'aéroport.","{'beg': 189, 'end': 196}",colones,['fem_0'],False
13712_1,"Ne faut’il pas mettre de la « moumoute »puis une doublure?
Sont-elles simplement en tissu fin?
Merci
Kallou : oui, elles sont en polaire simple ou coton simple mais on peut tout à fait les faire doublées!
Répondre	
Sophia dit :	
21 juillet 2009, 9:09	
j’ai acheté un tissus très doux mais dont une seule face est douce, j’ai donc acheté un second tissus pour faire l’intérieur, mais depuis 1 bonne semaine je me triture les méninges pour savoir comment rendre cette turbulette réversible (puisque doublée), quelle pièce coudre avec laquelle et le tout dans quel ordre….
","{'beg': 279, 'end': 318}",doux mais dont une seule face est douce,['coo_1'],False
13712_53,"Donc je reste preneuse de toute aide pour faire ce modèle version molletonnée…
Merci beaucoup et bonne soirée !
Gaelle
Répondre	
lisa dit :	
21 juillet 2009, 9:09	
moi j’avais fait le montage du tissu « extérieur + ouatine » d’une part (cousu au niveau des manches et cotés de chaque pièce devant) , puis du tissu intérieur (idem)
je les ai ensuite imbriqués l’un dans l’autre, avec les coutures en face face (donc aucune couture apparente ni a l’intérieur de la turbulette, ni à l’extérieur)
et j’ai fini l’assemblage au niveau des parties avec « biais ».
par contre, je n’ai pas trouvé comment faire sans biais…
Répondre	
mebahel dit :	
21 juillet 2009, 9:09	
Bonsoir!","{'beg': 14, 'end': 22}",preneuse,['fem_0'],False
13712_126,"C’est ma premiere vrai réalisation en couture, elle est trés simple!!!","{'beg': 9, 'end': 17}",premiere,['fem_0'],False
13712_141,"Répondre	
verwaerde dit :	
21 juillet 2009, 9:09	
Bonjour, j’ai realisé 2 turbulettes, une sur le theme Paris et l’autre chinoise.je ne lesvois pas dans la galerie, seules 18 pages peuvent etre selectionnee…se sont mes toutes premieres!","{'beg': 226, 'end': 235}",premieres,['fem_0'],False
13712_142,"!
Répondre	
verwaerde dit :	
21 juillet 2009, 9:09	
C’est bon, trouvees!!","{'beg': 63, 'end': 71}",trouvees,['fem_0'],False
13712_147,"Répondre	
paola dit :	
21 juillet 2009, 9:09	
Hola una
consulta… tienes el molde que me puedas regalar?","{'beg': 65, 'end': 71}",tienes,['fem_0'],False
13712_179,"securite doudous et poupee
Bruitages, pouets et grelot pour doudou
","{'beg': 20, 'end': 26}",poupee,['fem_0'],False
13713_8,"Il est à nouveau tendance d’être couverts de la tête aux pieds, alors les amatrices de sweats un peu trop larges peuvent se faire plaisir en cette saison.","{'beg': 74, 'end': 83}",amatrices,['fem_0'],False
13714_28,"C’est une vraie barbarie, et ça fait partie de ce passé que nous devons regarder en face en présentant aussi nos excuses à l’égard de celles et ceux vers lesquels nous avons commis ces gestes.","{'beg': 134, 'end': 148}",celles et ceux,['coo_1'],True
13714_69,"Cet espoir est devenu réalité à travers la sénatrice de la Californie, Mme Dianne Feinstein.","{'beg': 43, 'end': 52}",sénatrice,['fem_0'],True
13717_6,"Un impératif imposé et bientôt remplacé, non par la décroissance fantasmée par des idéologues obtus, mais par la frugalité sélective.
","{'beg': 65, 'end': 74}",fantasmée,['fem_0'],False
13731_3,"03 Rapidité
Afin de répondre à la clientèle souvent pressée mais exigeante de la région de Paris, nos pneus sont montés de manière rapide, efficace et sécurisante.
","{'beg': 151, 'end': 162}",sécurisante,['fem_0'],False
13737_27,"tags and attributes: <a href="""" title="""">","{'beg': 9, 'end': 19}",attributes,['fem_0'],False
13740_5,"Le 15 avril 2013 à 13 h 08 min , Olivier a dit :
Bonjour et bravo à tous (et toutes) les enthousiastes des tables de multiplication.","{'beg': 68, 'end': 83}",tous (et toutes,['coo_1'],True
13742_34,"Y découvrir la culture inuite et les villages de pêcheur, le long du fjord du Torssukatak.","{'beg': 23, 'end': 29}",inuite,['fem_0'],False
13748_30,"novembre 2018 (4) octobre 2018 (9) septembre 2018 (4) juillet 2018 (3) juin 2018 (4) mai 2018 (5) avril 2018 (3) mars 2018 (10) février 2018 (5) janvier 2018 (5) décembre 2017 (5) novembre 2017 (10) octobre 2017 (10) septembre 2017 (3) août 2017 (4) juillet 2017 (6) juin 2017 (5) mai 2017 (8) avril 2017 (6) mars 2017 (8) février 2017 (3) janvier 2017 (3) décembre 2016 (9) novembre 2016 (6) octobre 2016 (9) septembre 2016 (2) août 2016 (2) juillet 2016 (3) juin 2016 (6) mai 2016 (6) avril 2016 (7) mars 2016 (10) février 2016 (8) janvier 2016 (12) décembre 2015 (15) novembre 2015 (12) octobre 2015 (5) septembre 2015 (2) août 2015 (2) juillet 2015 (4) juin 2015 (8) mai 2015 (9) avril 2015 (12) mars 2015 (7) février 2015 (14) janvier 2015 (13) décembre 2014 (16) novembre 2014 (10) octobre 2014 (23) septembre 2014 (22) août 2014 (11) juillet 2014 (14) juin 2014 (17) mai 2014 (17) avril 2014 (17) mars 2014 (10) février 2014 (19) janvier 2014 (15) décembre 2013 (10) novembre 2013 (9) octobre 2013 (25) septembre 2013 (20) août 2013 (7) juillet 2013 (12) juin 2013 (13) mai 2013 (15) avril 2013 (11) mars 2013 (7) février 2013 (8) janvier 2013 (10) décembre 2012 (6) novembre 2012 (16) octobre 2012 (35) septembre 2012 (14) août 2012 (38) juillet 2012 (30) juin 2012 (21) mai 2012 (20) avril 2012 (31) mars 2012 (31) février 2012 (36) janvier 2012 (16) décembre 2011 (28) novembre 2011 (35) octobre 2011 (48) septembre 2011 (22) août 2011 (61) juillet 2011 (56) juin 2011 (40) mai 2011 (20) avril 2011 (20) mars 2011 (41) février 2011 (38) janvier 2011 (35) décembre 2010 (22) novembre 2010 (21) octobre 2010 (21) septembre 2010 (35) août 2010 (30) juillet 2010 (24) juin 2010 (34) mai 2010 (41) avril 2010 (61) mars 2010 (80) février 2010 (70) janvier 2010 (55) décembre 2009 (52) novembre 2009 (34) octobre 2009 (25) septembre 2009 (33) août 2009 (38) juillet 2009 (31) juin 2009 (45) mai 2009 (32) avril 2009 (30) mars 2009 (77) février 2009 (9) janvier 2009 (3)
Catégories
","{'beg': 0, 'end': 383}",novembre 2018 (4) octobre 2018 (9) septembre 2018 (4) juillet 2018 (3) juin 2018 (4) mai 2018 (5) avril 2018 (3) mars 2018 (10) février 2018 (5) janvier 2018 (5) décembre 2017 (5) novembre 2017 (10) octobre 2017 (10) septembre 2017 (3) août 2017 (4) juillet 2017 (6) juin 2017 (5) mai 2017 (8) avril 2017 (6) mars 2017 (8) février 2017 (3) janvier 2017 (3) décembre 2016 (9) novembre,['coo_1'],False
13750_4,"«J'ai déclaré la guerre à Daech»
Etats-Unis
Dernières news Américaines
Nov 5, 2015
15k
278
La vérité sur les élections américaines, par Guy Millière
Nov 5, 2015
15k
278
Netanyahu : «","{'beg': 140, 'end': 148}",Millière,['fem_0'],False
13750_5,"Au nom du peuple d’Israël, je tiens à présenter nos plus sincères condoléances au peuple américain »
Nov 5, 2015
15k
278
New York : 40 000 personnes venues soutenir Israël Par Claire Dana-Picard
Nov 5, 2015
15k
278
Conférence exceptionnelle de Guy Millière à Paris
Afrique
World
Nov 5, 2015
15k
278
Le Retour d’Israël en Afrique, par Richard Darmon
Nov 5, 2015
15k
278
Israël: 1.300 Juifs éthiopiens devraient venir s'installer dans le pays
Nov 5, 2015
15k
278
Binyamin Netanyahou : «","{'beg': 248, 'end': 256}",Millière,['fem_0'],False
13757_0,Salut à toutes et tous!,"{'beg': 8, 'end': 22}",toutes et tous,['coo_1'],True
13780_7,Andros Nassau &Paradise Island,"{'beg': 15, 'end': 23}",Paradise,['fem_0'],False
13780_17,"- Paradise Island	
Sous le pont surélevé qui relie Nassau à Paradise Island se trouvent des quais des pêcheurs, des marchés aux fruits animés et des cabanes à conques aux couleurs vives : bienvenue à Potter’s Cay !
Lire la suite
#experience
À la rencontre des Bahaméens
Nassau","{'beg': 2, 'end': 10}",Paradise,['fem_0'],False
13780_17,"- Paradise Island	
Sous le pont surélevé qui relie Nassau à Paradise Island se trouvent des quais des pêcheurs, des marchés aux fruits animés et des cabanes à conques aux couleurs vives : bienvenue à Potter’s Cay !
Lire la suite
#experience
À la rencontre des Bahaméens
Nassau","{'beg': 60, 'end': 68}",Paradise,['fem_0'],False
13780_18,"- Paradise Island	
","{'beg': 2, 'end': 10}",Paradise,['fem_0'],False
13781_90,Cette organisation soutenue par le gouvernement dresse les populations ayant des noms à consonance malinkée contre les populations dites peules.,"{'beg': 137, 'end': 143}",peules,['fem_0'],False
13786_1,Conjoint: Marie-José Ghislaine Colette DU SART DE BOULAND.,"{'beg': 31, 'end': 38}",Colette,['fem_0'],False
13788_6,"garder des arbres morts sur pied pour leur rôle dans l’écosystème : couverture du sol, abri pour insectes, oiseaux, chauves-souris
fin de la gestion des forêts en futaies régulières pour une forêt plus durable et plus résiliente au changement climatique
observation des arbres malades plutôt que de faire systématiquement des coupes préventives.","{'beg': 218, 'end': 228}",résiliente,['fem_0'],False
13793_10,"Pour moi, être ingénieure et engagée dans la cause écologique, c’est l’avenir.","{'beg': 15, 'end': 25}",ingénieure,['fem_0'],True
13797_79,"Là j’assiste à la douche des cochons, c’est inouï, à tour de rôle les cochons vont quand ils en ont envie sous une douchette, ils en sortent les soies trempées et tout proprets !","{'beg': 115, 'end': 124}",douchette,['fem_0'],False
13804_0,"La vocation de ce nouveau fonds est d’offrir aux chefs d’entreprises une opportunité de réemployer le produit issu de leur aventure entrepreneuriale dans l’immobilier non coté, une classe d’actifs résiliente, jusqu’alors difficilement accessible dans le cadre du mécanisme dit « d’apport-cession ».
Découvrir sur anaxago.com
20 M€
Capitalisation cible
5 ans
Horizon cible
5 à 10
Participations ciblées
7 %
TRI","{'beg': 197, 'end': 207}",résiliente,['fem_0'],False
13810_77,"6 × projecteurs de grenade sous-marine
2 × chenilles de grenades sous-marines
Perkins a été établi par la Consolidated Steel Corporation à Orange, Texas le 19 juin 1944, lancé le 7 décembre 1944 par Mme Larz Anderson (Isabel Weld Perkins) et mis en service le 4 avril 1945.
","{'beg': 27, 'end': 38}",sous-marine,['fem_0'],False
13810_77,"6 × projecteurs de grenade sous-marine
2 × chenilles de grenades sous-marines
Perkins a été établi par la Consolidated Steel Corporation à Orange, Texas le 19 juin 1944, lancé le 7 décembre 1944 par Mme Larz Anderson (Isabel Weld Perkins) et mis en service le 4 avril 1945.
","{'beg': 65, 'end': 77}",sous-marines,['fem_0'],False
13810_536,"As he worked to improve relations between Selma's black and white residents, as well as to bring some much needed jobs to the area, James Perkins showed himself to be an indomitable leader who used all his strength and ingenuity to complete the tasks set before him.","{'beg': 232, 'end': 240}",complete,['fem_0'],False
13811_1,Un grand merci à toutes celles et ceux qui nous ont fait la joie de passer un moment à la Bastide.,"{'beg': 24, 'end': 38}",celles et ceux,['coo_1'],True
13812_272,"Chaque tentacule correspondait à l'une de mes difficultés, à l'un de mes mécanismes de défense.","{'beg': 35, 'end': 65}","une de mes difficultés, à l'un",['coo_1'],False
13812_407,"Tu as peur de tomber malade : faire une crise de panique, devenir fou ou folle, attraper le sida, ou tu as peur de perdre tout ton argent et d'être à la rue.","{'beg': 66, 'end': 78}",fou ou folle,['coo_1'],True
13814_21,"croissantPrix décroissantPrix croissantSuperficie terrain décroissantSuperficie terrain croissantStyle décroissantStyle croissant
Réseau
Liste
Plus de détails
Award winning chateau near Geneva
Nantua, Jura, France
10Image(s)
7,000m²
Visites:5854
A 45 min de Genève en voiture ou 10 min en hélico, exceptionnelle propriété de 120 ha dans un site spectaculaire entouré par les massifs du Jura et bénéficiant d'un ensoleillement optimal : exceptionnel château des XIVè et XIXèmes et ses 6 dépendances : écuries, manège 20X40m, logements secondaires, ateliers, cortile et ferme.
53,000,000 €
Plus de détails
Impressionnant château médiéval
Haute-Vienne, France
6Image(s)
1,500m²
Visites:4384
Spectaculaire château des XII et XV°s classé Monument Historique, restauré et aménagé de façon exemplaire.","{'beg': 251, 'end': 285}",min de Genève en voiture ou 10 min,['coo_1'],False
13819_24,"Des spectacles et animations déambulatoire joués à Lille, Bruxelles, Paris, Liège, Arras, Dunkerque, Cambrai, Sedan, Reims, Namur, Arlon, Luxembourg, Thionville, Longwy, Rethel, Bouillon, douai, Lens, ST amand les eaux, ST Quentin, Mouscron, Tournai, Armentières, Genève, Mons, Charleroi, Bordeaux, Marseilles, Lyon, Auxerre, Amiens, Le Havre, Tubize, Nivelles, Dour, Fourmies, Hirson, Clervaux, Vianden, Verviers, Spa, Dijon,","{'beg': 368, 'end': 376}",Fourmies,['fem_0'],False
13845_20,",
Cognac Ferrand, établie à Paris (France), représentée par Me D. Régnier, avocat,
partie requérante","{'beg': 90, 'end': 100}",requérante,['fem_0'],False
13845_21,",
contre
Office de l’Union européenne pour la propriété intellectuelle (EUIPO), représenté par MM. A. Folliard-Monguiral et V. Ruzek, en qualité d’agents,
partie défenderesse,
ayant pour objet un recours formé contre la décision de la deuxième chambre de recours de l’EUIPO du 7 janvier 2019 (affaire R 1640/2018‑2), concernant une demande d’enregistrement d’un signe tridimensionnel constitué par la forme d’un tressage sur une bouteille comme marque de l’Union européenne,
LE TRIBUNAL (dixième chambre),
composé de MM. A. Kornezov, président, E. Buttigieg (rapporteur) et Mme K. Kowalik‑Bańczyk, juges,
greffier : Mme M. Marescaux, administratrice,
vu la requête déposée au greffe du Tribunal le 22 mars 2019,
vu le mémoire en réponse déposé au greffe du Tribunal le 18 juin 2019,
à la suite de l’audience du 23 janvier 2020,
rend le présent
Arrêt
Antécédents du litige
1 Le 26 octobre 2017, la requérante, Cognac Ferrand, a présenté une demande d’enregistrement de marque de l’Union européenne à l’Office de l’Union européenne pour la propriété intellectuelle (EUIPO), en vertu du règlement (UE) 2017/1001 du Parlement européen et du Conseil, du 14 juin 2017, sur la marque de l’Union européenne (JO 2017, L 154, p. 1).
","{'beg': 897, 'end': 907}",requérante,['fem_0'],False
13845_23,"Le 7 novembre 2017, l’examinateur a émis une notification de refus provisoire d’enregistrement dans l’Union européenne de la marque demandée au motif qu’elle serait dépourvue de caractère distinctif, puis, par décision du 21 juin 2018, il a confirmé sa décision de refus d’enregistrement en application de l’article 7, paragraphe 1, sous b), du règlement 2017/1001, tout en indiquant que la procédure reprendra en vue d’examiner la demande subsidiaire fondée sur l’article 7, paragraphe 3, de ce règlement lorsque sa décision sera devenue définitive.
5 Le 20 août 2018, la requérante a formé un recours auprès de l’EUIPO, au titre des articles 66 à 71 du règlement 2017/1001, contre la décision de l’examinateur.
6 Par décision du 7 janvier 2019 (ci-après la « décision attaquée »), la deuxième chambre de recours de l’EUIPO a rejeté le recours en considérant en substance que l’examinateur n’avait pas commis d’erreur en estimant que le consommateur moyen de l’Union percevait la marque demandée comme étant une finition esthétique ou décorative des produits en cause, laquelle, d’ailleurs, ne se différenciait pas substantiellement des normes du secteur.
Conclusions des parties
7 La requérante conclut à ce qu’il plaise au Tribunal :
– annuler la décision attaquée.
8 L’EUIPO conclut à ce qu’il plaise au Tribunal :
– rejeter le recours ;
","{'beg': 573, 'end': 583}",requérante,['fem_0'],False
13845_23,"Le 7 novembre 2017, l’examinateur a émis une notification de refus provisoire d’enregistrement dans l’Union européenne de la marque demandée au motif qu’elle serait dépourvue de caractère distinctif, puis, par décision du 21 juin 2018, il a confirmé sa décision de refus d’enregistrement en application de l’article 7, paragraphe 1, sous b), du règlement 2017/1001, tout en indiquant que la procédure reprendra en vue d’examiner la demande subsidiaire fondée sur l’article 7, paragraphe 3, de ce règlement lorsque sa décision sera devenue définitive.
5 Le 20 août 2018, la requérante a formé un recours auprès de l’EUIPO, au titre des articles 66 à 71 du règlement 2017/1001, contre la décision de l’examinateur.
6 Par décision du 7 janvier 2019 (ci-après la « décision attaquée »), la deuxième chambre de recours de l’EUIPO a rejeté le recours en considérant en substance que l’examinateur n’avait pas commis d’erreur en estimant que le consommateur moyen de l’Union percevait la marque demandée comme étant une finition esthétique ou décorative des produits en cause, laquelle, d’ailleurs, ne se différenciait pas substantiellement des normes du secteur.
Conclusions des parties
7 La requérante conclut à ce qu’il plaise au Tribunal :
– annuler la décision attaquée.
8 L’EUIPO conclut à ce qu’il plaise au Tribunal :
– rejeter le recours ;
","{'beg': 1186, 'end': 1196}",requérante,['fem_0'],False
13845_25,"condamner la requérante aux dépens.
","{'beg': 13, 'end': 23}",requérante,['fem_0'],False
13845_26,"En droit
9 À l’appui du recours, la requérante invoque un moyen unique tiré d’une violation de l’article 7, paragraphe 1, sous b), du règlement 2017/1001.
Sur le caractère opérant du moyen unique tiré d’une violation de l’article 7, paragraphe 1, sous b), du règlement 2017/1001
10 L’EUIPO fait valoir que, par son moyen unique, la requérante se borne à critiquer l’appréciation de la chambre de recours relative à l’absence de divergence significative de la marque demandée par rapport à la norme ou aux habitudes du secteur.","{'beg': 36, 'end': 46}",requérante,['fem_0'],False
13845_26,"En droit
9 À l’appui du recours, la requérante invoque un moyen unique tiré d’une violation de l’article 7, paragraphe 1, sous b), du règlement 2017/1001.
Sur le caractère opérant du moyen unique tiré d’une violation de l’article 7, paragraphe 1, sous b), du règlement 2017/1001
10 L’EUIPO fait valoir que, par son moyen unique, la requérante se borne à critiquer l’appréciation de la chambre de recours relative à l’absence de divergence significative de la marque demandée par rapport à la norme ou aux habitudes du secteur.","{'beg': 332, 'end': 342}",requérante,['fem_0'],False
13845_27,"Or, cette appréciation n’aurait joué qu’un rôle subsidiaire dans les motifs sous‑tendant le rejet du recours dans la mesure où, ainsi qu’il ressortirait en particulier des points 21 et 26 de la décision attaquée, ladite chambre aurait basé son raisonnement uniquement sur la constatation que la marque demandée serait perçue exclusivement par le public pertinent sous un angle ornemental, à savoir comme une finition esthétique ou décorative.
11 Par conséquent, à supposer même que les arguments de la requérante dirigés contre la conclusion relative à l’absence de divergence significative de la marque demandée par rapport à la norme ou aux habitudes du secteur soient fondés, cela n’aurait pas d’influence sur le dispositif de la décision attaquée.","{'beg': 502, 'end': 512}",requérante,['fem_0'],False
13845_28,"En effet, d’une part, le rejet de l’argument de la requérante selon lequel la marque demandée diverge significativement de la norme du secteur n’équivaudrait pas à un pilier de raisonnement indépendant de la décision attaquée et, d’autre part, la requérante n’aurait pas contesté le principal voire même le seul pilier du raisonnement suivi par la chambre de recours, à savoir la perception de la marque demandée comme représentant une finition purement décorative ou esthétique.","{'beg': 51, 'end': 61}",requérante,['fem_0'],False
13845_28,"En effet, d’une part, le rejet de l’argument de la requérante selon lequel la marque demandée diverge significativement de la norme du secteur n’équivaudrait pas à un pilier de raisonnement indépendant de la décision attaquée et, d’autre part, la requérante n’aurait pas contesté le principal voire même le seul pilier du raisonnement suivi par la chambre de recours, à savoir la perception de la marque demandée comme représentant une finition purement décorative ou esthétique.","{'beg': 247, 'end': 257}",requérante,['fem_0'],False
13845_29,"Le moyen unique soulevé par la requérante à l’appui du recours devrait donc d’emblée être écarté comme étant inopérant et, partant, le recours devrait être rejeté dans son ensemble.
","{'beg': 31, 'end': 41}",requérante,['fem_0'],False
13845_32,", le moyen unique soulevé par la requérante repose sur deux branches distinctes, bien que complémentaires, exposées sous deux titres différents de la requête.","{'beg': 33, 'end': 43}",requérante,['fem_0'],False
13845_33,"Le premier titre, intitulé « [s]ur la norme et les habitudes du secteur », expose le raisonnement de la requérante à l’appui de son affirmation selon laquelle la chambre de recours a considéré à tort que le tressage en cause ne divergeait pas de manière significative de la norme ou des habitudes du secteur considéré ou qu’il apparaissait comme une simple variante des formes de base du produit litigieux, communément utilisées dans le commerce.","{'beg': 104, 'end': 114}",requérante,['fem_0'],False
13845_34,"Le second titre, intitulé « [s]ur le caractère distinctif de la marque demandée », expose le raisonnement de la requérante au soutien de son affirmation selon laquelle la chambre de recours a nié à tort le caractère distinctif de la marque demandée au motif que cette dernière serait perçue comme une finition esthétique ou décorative laquelle, d’ailleurs, ne se différencierait pas substantiellement de la norme du secteur.","{'beg': 112, 'end': 122}",requérante,['fem_0'],False
13845_35,"À cet égard, la requérante reproche plus particulièrement à la chambre de recours de se contenter de souligner que la représentation du tressage en cause n’est due qu’à une finition esthétique ou décorative et de ne pas s’intéresser à la « représentation particulière » du tressage, « très caractéristique », qui constitue un élément distinctif et a pour conséquence que la marque demandée est « assez spécifique » pour être à même de remplir sa fonction de garantie d’origine du produit, nonobstant son effet ornemental.
14","{'beg': 16, 'end': 26}",requérante,['fem_0'],False
13845_36,"Dès lors, contrairement aux allégations de l’EUIPO, la requérante conteste la décision attaquée non seulement en ce que la chambre de recours a conclu que la marque demandée ne divergerait pas de manière significative de la norme ou des habitudes du secteur pertinent, mais également en ce que ladite chambre a considéré que le consommateur moyen percevrait ladite marque comme une finition esthétique ou décorative des produits visés.","{'beg': 55, 'end': 65}",requérante,['fem_0'],False
13845_37,"Par conséquent, l’argumentation de l’EUIPO concluant au caractère inopérant du moyen unique soulevé par la requérante manque en fait et doit être rejetée.
Sur le bien-fondé du moyen unique tiré d’une violation de l’article 7, paragraphe 1, sous b), du règlement 2017/1001
15","{'beg': 107, 'end': 117}",requérante,['fem_0'],False
13845_38,"La requérante fait valoir en premier lieu que la chambre de recours a considéré à tort que la marque demandée ne divergeait pas de manière significative de la norme ou des habitudes du secteur ou n’apparaissait que comme une simple variante des formes de base du produit en cause, communément utilisées dans le commerce.
16 D’une part, contrairement à ce que la chambre de recours aurait relevé au point 17 de la décision attaquée, le tressage faisant l’objet de la demande de marque ne remplirait aucune fonction de protection du produit visé.","{'beg': 3, 'end': 13}",requérante,['fem_0'],False
